account,offer_id,product_id,status_name,status_descr,is_selling,first_seen,code,attribute_id,attribute_name,field,description,brands_in_name,name,what_to_fix
oz_acc2,10464AEWCMNZ,4016196050,Продается,Не обновлен,True,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung ML-5012 20000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,10465H32I7W7,4016196111,Продается,Не обновлен,True,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung ML-5015 20000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,10466JOL095H,4016196252,Продается,Не обновлен,True,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung ML-5017 20000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,1484XD9UH0QR,1418654759,Продается,Не обновлен,True,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,4194,Изображение,description,"Вы отредактировали карточку так, что получился другой товар. Создайте для него новую карточку. (Создайте новую карточку для данного товара)",Canon,"Картридж DS PGI-1400XLC для принтеров Canon MAXIFY MB2040, MB2050 голубой","правка ТК превратила карточку в другой товар — Ozon требует НОВУЮ карточку; решение по каждой отдельно, автоматом не чинится"
oz_acc2,21471Q264U9S,4017356570,Продается,Не обновлен,True,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung CLP-610ND 5500 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,21472BNZX1J9,4017356589,Продается,Не обновлен,True,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung CLP-660N 5500 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,21473PXD0D4Q,4017356546,Продается,Не обновлен,True,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung CLP-660ND 5500 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,21474SK11FKN,4017356576,Продается,Не обновлен,True,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung CLX-6210FX 5500 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,21475W0B60PQ,4017356624,Продается,Не обновлен,True,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung CLX-6240FX 5500 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,21476XQ75QRS,4034743182,Продается,Не обновлен,True,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung CLX-6200FX 5500 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,21477T9QCRDB,4034743201,Продается,Не обновлен,True,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung CLX-6200ND 5500 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,22211MWXWVU2,5179828454,Не продается,Не создан,False,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung StAR-SP300 2000000 знаков,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,22251T643XEB,4016650161,Продается,Не обновлен,True,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung SCX-8123ND 25000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,22252V80RYO3,4034517325,Продается,Не обновлен,True,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung SCX-8128ND 25000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,24821EFDAMVK,5088981973,Не продается,Не создан,False,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung ML-5000 2500 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,24822OFDCKXN,5088981940,Не продается,Не создан,False,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung ML-5050 2500 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,24823GM1HPPK,5088981242,Не продается,Не создан,False,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung ML-5100 2500 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,24841KX8DXUG,5088941258,Не продается,Не создан,False,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung M3325ND 5000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,24843X13HSBH,5088940657,Не продается,Не создан,False,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung 3825ND 5000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,24844ZCK9GT6,5088940666,Не продается,Не создан,False,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung 3825DW 5000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,24845VC9X6J3,5088940656,Не продается,Не создан,False,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung 3875FD 5000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,24846XYXXG76,5088940429,Не продается,Не создан,False,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung 3875FW 5000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,24851YJ29XQD,4002105332,Продается,Не обновлен,True,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung SL-M3375FD 10000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,24852YKJWECP,4002105416,Продается,Не обновлен,True,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung SL-M3825ND 10000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,24854WJADB3S,4002105438,Продается,Не обновлен,True,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung SL-M3875FD 10000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,24855GG0AK2K,4002105624,Продается,Не обновлен,True,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung SL-M3875FW 10000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,24856VHOJBM2,4002105456,Продается,Не обновлен,True,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung SL-M4025ND 10000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,24858YLKQNHG,4034525714,Продается,Не обновлен,True,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung SL-M3325ND 10000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,24871FGDYU3R,4034525779,Продается,Не обновлен,True,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung ML-5510N 30000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,24872CX9GYSM,4034525890,Продается,Не обновлен,True,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung ML-5510ND 30000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,24873AYGGGMP,4034525832,Продается,Не обновлен,True,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung ML-6510ND 30000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,248811TEVFOI,5088869053,Не продается,Не создан,False,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Фотобарабан для Samsung Xpress SL-M2880 9000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,24882YU8NXXJ,5088864097,Не продается,Не создан,False,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Фотобарабан для Samsung Xpress SL-M2625D 9000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,24891LKDPY9U,5088842291,Не продается,Не создан,False,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Фотобарабан для Samsung SL-3375 30000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,24892M081OW2,5088843114,Не продается,Не создан,False,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Фотобарабан для Samsung SL-3825 30000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,24893VI6I1AO,5088842544,Не продается,Не создан,False,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Фотобарабан для Samsung SL-3875 30000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,24894MDLJC56,5088842552,Не продается,Не создан,False,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Фотобарабан для Samsung SL-4025 30000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,24895ZZK1GX9,5088843000,Не продается,Не создан,False,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Фотобарабан для Samsung SL-4075 30000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,261720P9R8R1,5058779429,Не продается,Не создан,False,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung MJ4500c 275 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,261722TQ97I2,5058779417,Не продается,Не создан,False,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung Msys 4700 275 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,261723E93TIU,5058779467,Не продается,Не создан,False,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung Msys 4800 275 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,26281E88MAEB,4024131320,Продается,Не обновлен,True,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung CLX-9201 20000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,26282J2GTR2T,4034525927,Продается,Не обновлен,True,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung CLX-9251 20000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,26283R4AH4KT,4034525947,Продается,Не обновлен,True,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Картридж для Samsung CLX-9301 20000 страниц,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,53051PBNIH98,4421209743,Не продается,Не создан,False,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Тонер для Samsung SL-M2020 60мл.,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,53053O4HG0U7,4421209836,Не продается,Не создан,False,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Тонер для Samsung SL-M2024 60мл.,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,53054STTQ84C,4421209903,Не продается,Не создан,False,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Тонер для Samsung SL-M2028 60мл.,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,53055S0NNJAH,4421210183,Не продается,Не создан,False,2026-08-22 19:27:00+00:00,DESCRIPTION_DECLINE,22508,Общие недочеты,description,"На фото, в описании и/или названии упоминается другой бренд. Уберите упоминание или измените поле «Бренд». (На фото, в описании и/или названии информация о другом бренде)",Samsung,Тонер для Samsung SL-M2071 60мл.,"убрать упоминание чужого бренда из названия/описания/фото либо привести поле «Бренд» в соответствие. Для совместимого расходника бренд принтера — только в формулировке совместимости («для <модель>»), не как бренд товара"
oz_acc2,4740C5OQEUP5,1418642681,Не продается,Не обновлен,False,2026-08-22 19:27:00+00:00,ML_INCORRECT_VOLUME_WEIGHT,,,weight,"Габариты или вес сильно отличаются от похожих товаров: исправьте их и снова загрузите товар. Если уверены, что всё верно, пришлите артикул в поддержку: Товары и цены → Карточка товара → Наполнение карточки → ОВХ товара (размеры/вес).",Brother,"Картридж DS TZe-S621 для принтеров Brother PT-1010, PT 1280VP, PT2430PC, PT-2700VP, PT9700PC черный",проверить ОВХ (габариты/вес) карточки; если значения верны — обращение в поддержку Ozon
